X,Y,ID,OBJECTID,TYPE,SOURCE,DATE_,CONTROL,LOCATION,COLOR,LADDER,Primary_St,Cross_Stre,CrossType,TOOLTIP
-118.413650490894312,34.150364002643542,12456,24347,1,1,2006-05-01T00:00:00.000Z,1,90,0,0,Moorpark St,Coldwater Canyon Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.413785361449342,34.150261276079192,12457,24348,1,1,2006-05-01T00:00:00.000Z,1,180,0,0, ,Moorpark St,White Controlled Crosswalk,White Controlled Crosswalk
-118.413908918325419,34.150363901638457,12458,24349,1,1,2006-05-01T00:00:00.000Z,1,270,0,0,Moorpark Av,Coldwater Canyon Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.422662489113264,34.14911259902928,12459,24350,1,1,2006-05-01T00:00:00.000Z,2,270,0,0,Fullton Ave,ValleyHeart Dr,White Controlled Crosswalk,White Controlled Crosswalk
-118.337057464570677,34.108278522235111,12460,24110,1,1,2006-05-01T00:00:00.000Z,1,45,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.336997211419046,34.10811506989706,12461,24111,1,1,2006-05-01T00:00:00.000Z,1,135,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.337153085710909,34.108123509811861,12462,24112,1,1,2006-05-01T00:00:00.000Z,1,225,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.337244898955447,34.108292275093262,12463,24113,1,1,2006-05-01T00:00:00.000Z,1,315,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.335830288567308,34.110410392176099,12464,24114,1,1,2006-05-01T00:00:00.000Z,1,90,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.330915623334079,34.106394685192427,12465,24118,1,1,2006-05-01T00:00:00.000Z,2,0,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.292871318639314,34.074488831122302,12466,24119,3,1,2006-05-01T00:00:00.000Z,2,90,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.292962818429032,34.074402507521484,12467,24120,3,1,2006-05-01T00:00:00.000Z,2,180,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.29305753442506,34.07449424486051,12468,24121,3,1,2006-05-01T00:00:00.000Z,2,270,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.291827409911832,34.074491410790884,12469,24122,3,1,2006-05-01T00:00:00.000Z,2,270,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.317971900444093,34.152332723999649,12470,24126,1,1,2006-05-01T00:00:00.000Z,1,225,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.328033748543291,34.150060630125942,12471,24127,1,1,2006-05-01T00:00:00.000Z,1,135,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.327931379447321,34.150291612458268,12472,24128,1,1,2006-05-01T00:00:00.000Z,1,45,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.334413455051489,34.14655834556136,12473,24129,1,1,2006-05-01T00:00:00.000Z,1,315,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.334246783471315,34.1464605003681,12474,24130,1,1,2006-05-01T00:00:00.000Z,1,45,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.334302320938576,34.146302599787987,12475,24131,1,1,2006-05-01T00:00:00.000Z,1,135,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.34665765031761,34.128988970963519,12476,24132,1,1,2006-05-01T00:00:00.000Z,1,135,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.346799650210514,34.128966066721624,12477,24133,1,1,2006-05-01T00:00:00.000Z,1,225,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.346848436896835,34.129145062689908,12478,24134,1,1,2006-05-01T00:00:00.000Z,1,315,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.34456807012559,34.131769514031902,12479,24135,1,1,2006-05-01T00:00:00.000Z,1,225,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.344642544423536,34.131870410694241,12480,24136,1,1,2006-05-01T00:00:00.000Z,1,315,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.344292863535514,34.132416689052043,12481,24137,1,1,2006-05-01T00:00:00.000Z,1,45,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.344208434761001,34.132294509128101,12482,24138,1,1,2006-05-01T00:00:00.000Z,1,135,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.341872600635227,34.13617848041833,12483,24139,1,1,2006-05-01T00:00:00.000Z,1,90,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.342022338956767,34.136100481543863,12484,24140,1,1,2006-05-01T00:00:00.000Z,1,180,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.341382443513098,34.143327702631147,12485,24141,1,1,2006-05-01T00:00:00.000Z,1,0,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.34128950500056,34.143169137045781,12486,24142,1,1,2006-05-01T00:00:00.000Z,1,135,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.341048707343617,34.143485518944829,12487,24143,1,1,2006-05-01T00:00:00.000Z,4,315,0,1,Forest Lawn Dr (Island),Barham Blvd,White Uncontrolled Pedestrian Crosswalk,White Uncontrolled Pedestrian Crosswalk
-118.344943048162932,34.124857807913152,12488,24144,3,1,2006-05-01T00:00:00.000Z,2,315,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.345444731035414,34.126584478200343,12489,24147,1,1,2006-05-01T00:00:00.000Z,1,225,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.317895127371159,34.083402818274401,12490,31343,1,1,2005-12-18T00:00:00.000Z,1,180,0,0,Bronson Av,Melrose Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.318001656592941,34.083506538760759,12491,31344,1,1,2006-12-18T00:00:00.000Z,1,270,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.347280619962092,34.128510711420944,12492,24148,1,1,2006-05-01T00:00:00.000Z,1,315,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.348581491062149,34.129383614369779,12493,24149,1,1,2006-05-01T00:00:00.000Z,1,315,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.35004886461509,34.130355584206541,12494,24150,1,1,2006-05-01T00:00:00.000Z,1,315,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.350069602237255,34.130225530863754,12495,24151,1,1,2006-05-01T00:00:00.000Z,1,225,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.352823756385405,34.132249584943843,12496,24152,1,1,2006-05-01T00:00:00.000Z,1,45,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.352761040892105,34.132058173662372,12497,24153,1,1,2006-05-01T00:00:00.000Z,1,135,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.353038485386193,34.132167387059823,12498,24154,1,1,2006-05-01T00:00:00.000Z,1,270,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.35584065358816,34.132863621388346,12499,24155,1,1,2006-05-01T00:00:00.000Z,1,90,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.282561857716331,33.998310138509048,12500,26312,1,1,2006-07-01T00:00:00.000Z,2,90,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.377004611389196,34.168801160131785,12501,26313,1,1,2006-07-01T00:00:00.000Z,1,180,0,1, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.374722145219451,34.168196712095515,12502,26314,1,1,2006-07-01T00:00:00.000Z,2,0,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.355983364198408,34.132753340967398,12503,24156,1,1,2006-05-01T00:00:00.000Z,1,180,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.361014831061112,34.135059998701585,12504,24157,1,1,2006-05-01T00:00:00.000Z,1,45,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.360936080673241,34.134847575992254,12505,24158,1,1,2006-05-01T00:00:00.000Z,1,135,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.361187770329536,34.134797048622602,12506,24159,1,1,2006-05-01T00:00:00.000Z,1,225,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.265252863342354,34.007625157188663,12507,24160,1,1,2006-05-01T00:00:00.000Z,4,0,0,1,Avalon Blvd,42nd St,White Uncontrolled Pedestrian Crosswalk,White Uncontrolled Pedestrian Crosswalk
-118.36317448123468,34.137274768009604,12508,24161,1,1,2006-05-01T00:00:00.000Z,1,45,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.36338646507312,34.137058766647897,12509,24162,1,1,2006-05-01T00:00:00.000Z,1,225,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.363355858518503,34.137244685940033,12510,24163,1,1,2006-05-01T00:00:00.000Z,1,315,0,0,Ventura Bl,Lankershim Bl,White Controlled Crosswalk,White Controlled Crosswalk
-118.363279280415611,34.137426887516249,12511,24164,1,1,2006-05-01T00:00:00.000Z,4,90,0,1,Lankershim Blvd (Island),Ventura Blvd,White Uncontrolled Pedestrian Crosswalk,White Uncontrolled Pedestrian Crosswalk
-118.367138504689493,34.139434319345973,12512,24165,1,1,2006-05-01T00:00:00.000Z,4,0,0,1,Ventura Blvd (Island),Campo De Cahuenga,White Uncontrolled Pedestrian Crosswalk,White Uncontrolled Pedestrian Crosswalk
-118.367495166258564,34.139385849092712,12513,24166,1,1,2006-05-01T00:00:00.000Z,1,90,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.367610820650313,34.139292724878189,12514,24167,1,1,2006-05-01T00:00:00.000Z,1,225,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.36753833801933,34.139511535322782,12515,24168,1,1,2006-05-01T00:00:00.000Z,1,45,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.405214307297754,34.150478912428873,12516,24351,1,1,2006-05-01T00:00:00.000Z,1,0,0,0,Moorpark St,Whitsett Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.405096029073107,34.150367154803313,12517,24352,1,1,2006-05-01T00:00:00.000Z,1,90,0,0,Moorpark St,Whitsett Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.405213848561857,34.150267343824922,12518,24353,1,1,2006-05-01T00:00:00.000Z,1,180,0,0,Whitsett Av,Moorpark St,White Controlled Crosswalk,White Controlled Crosswalk
-118.405347317012485,34.150367078890561,12519,24354,1,1,2006-05-01T00:00:00.000Z,1,270,0,0,Whitsett Av,Moorpark St,White Controlled Crosswalk,White Controlled Crosswalk
-118.396480448534689,34.150482745753386,12520,24355,1,1,2006-05-01T00:00:00.000Z,1,0,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.396316421071091,34.150369798024229,12521,24356,1,1,2006-05-01T00:00:00.000Z,1,90,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.396479966547602,34.150264587028161,12522,24357,1,1,2006-05-01T00:00:00.000Z,1,180,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.396645622450023,34.150369701144513,12523,24358,1,1,2006-05-01T00:00:00.000Z,1,270,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.3958335156901,34.145088120311925,12524,24360,1,1,2006-05-01T00:00:00.000Z,1,0,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.395623320953547,34.1449890920196,12525,24361,1,1,2006-05-01T00:00:00.000Z,1,90,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.395557415405179,34.144839899524058,12526,24362,1,1,2006-05-01T00:00:00.000Z,4,90,0,0,Ventura Pl,Laurel Canyon Blvd,White Uncontrolled Pedestrian Crosswalk,White Uncontrolled Pedestrian Crosswalk
-118.392595714017602,34.144834682759786,12527,24363,1,1,2006-05-01T00:00:00.000Z,2,0,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.392379471838623,34.145660750086066,12528,24364,1,1,2006-05-01T00:00:00.000Z,4,180,0,0,Radford Ave,Guerin St,White Uncontrolled Pedestrian Crosswalk,White Uncontrolled Pedestrian Crosswalk
-118.387732215246004,34.150487742332182,12529,24366,3,1,2006-05-01T00:00:00.000Z,1,0,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.387589800696219,34.150372978029758,12530,24367,3,1,2006-05-01T00:00:00.000Z,1,90,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.387731628168382,34.150258838563815,12531,24368,3,1,2006-05-01T00:00:00.000Z,1,180,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.387877723824872,34.150372825484489,12532,24369,3,1,2006-05-01T00:00:00.000Z,1,270,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.385661461350352,34.150373893920907,12533,24370,3,1,2006-05-01T00:00:00.000Z,4,270,1,1,Moorpark St,Irvine Av,Yellow Uncontrolled Crosswalk,Yellow Uncontrolled Crosswalk
-118.378995271398168,34.150496142759629,12534,24371,1,1,2006-05-01T00:00:00.000Z,1,0,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.378861142378227,34.150377246559444,12535,24372,1,1,2006-05-01T00:00:00.000Z,1,90,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.378994794012272,34.150273237505914,12536,24373,1,1,2006-05-01T00:00:00.000Z,1,180,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.379123870622422,34.150377243393102,12537,24374,1,1,2006-05-01T00:00:00.000Z,1,270,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.378991636382111,34.148668829460746,12538,24375,1,1,2006-05-01T00:00:00.000Z,3,0,0,1, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.25638257476821,34.029044086261798,12539,24376,1,1,2006-05-01T00:00:00.000Z,4,135,0,0,17th St,San Pedro St,White Uncontrolled Pedestrian Crosswalk,White Uncontrolled Pedestrian Crosswalk
-118.256263575503695,34.029230615578918,12540,24377,1,1,2006-05-01T00:00:00.000Z,4,135,0,0,10 Freeway E/B On Ramp,San Pedro St,White Uncontrolled Pedestrian Crosswalk,White Uncontrolled Pedestrian Crosswalk
-118.245161469983387,34.03012032568305,12541,24378,1,1,2006-05-01T00:00:00.000Z,1,135,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.242366579627372,34.027726362071306,12542,24380,1,1,2006-05-01T00:00:00.000Z,2,315,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.239225711761236,34.027927186442149,12543,24381,1,1,2006-05-01T00:00:00.000Z,4,270,0,1,Alameda St (Island),Olympic Blvd,White Uncontrolled Pedestrian Crosswalk,White Uncontrolled Pedestrian Crosswalk
-118.253635500522961,34.054433423201836,12544,24383,1,1,2006-05-01T00:00:00.000Z,4,315,0,0,3rd St (Island),Flower St,White Uncontrolled Pedestrian Crosswalk,White Uncontrolled Pedestrian Crosswalk
-118.253599510697441,34.054689405375591,12545,24384,1,1,2006-05-01T00:00:00.000Z,4,45,0,0,Flower St (Island),3rd St,White Uncontrolled Pedestrian Crosswalk,White Uncontrolled Pedestrian Crosswalk
-118.286801714783493,33.737850387439615,12546,31744,1,1,2009-12-29T00:00:00.000Z,4,270,0,1,7th St (MidBlock),Between Mesa Ave & Pacific Ave,White Uncontrolled Pedestrian Crosswalk,White Uncontrolled Pedestrian Crosswalk
-118.433569316223654,34.06863186962434,12547,31745,3,1,2009-01-11T00:00:00.000Z,2,135,1,0,Warner Ave,Woodruff Ave,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.44783068453404,34.241612498136654,12548,24399,3,1,2006-05-01T00:00:00.000Z,2,45,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.447894816036168,34.241517123162126,12549,24400,3,1,2006-05-01T00:00:00.000Z,2,180,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.439266382247339,34.227701202600343,12550,24401,3,1,2006-05-01T00:00:00.000Z,2,225,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.442411324968617,34.227847756197228,12551,24402,3,1,2006-05-01T00:00:00.000Z,2,225,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.44228019918485,34.227829256290512,12552,24403,3,1,2006-05-01T00:00:00.000Z,2,135,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.442244787597545,34.227935438300776,12553,24404,3,1,2006-05-01T00:00:00.000Z,2,45,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.374808360329439,34.204826993000822,12554,24408,3,1,2006-05-01T00:00:00.000Z,2,270,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.374695406552064,34.204742869764054,12555,24409,3,1,2006-05-01T00:00:00.000Z,2,180,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.374594829782197,34.204826953843792,12556,24410,3,1,2006-05-01T00:00:00.000Z,2,90,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.374695624094755,34.204917361584393,12557,24411,3,1,2006-05-01T00:00:00.000Z,2,0,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.377904731525305,34.204757680744692,12558,24412,3,1,2006-05-01T00:00:00.000Z,2,180,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.376786568422673,34.204826874137801,12559,24413,3,1,2006-05-01T00:00:00.000Z,2,90,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.377902196809558,34.202946249007056,12560,24414,3,1,2006-05-01T00:00:00.000Z,2,180,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.36597964359872,34.215586544456322,12561,24415,3,1,2006-05-01T00:00:00.000Z,2,180,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.368328068319812,34.215801698668947,12562,24416,3,1,2006-05-01T00:00:00.000Z,2,0,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.366994381501769,34.217563173609896,12563,24417,1,1,2006-05-01T00:00:00.000Z,2,225,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.385511169552089,34.152267970413796,12564,24418,3,1,2006-05-01T00:00:00.000Z,2,0,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.385411343778713,34.152188243006059,12565,24419,3,1,2006-05-01T00:00:00.000Z,2,90,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.385510793505617,34.152114524615762,12566,24420,3,1,2006-05-01T00:00:00.000Z,2,180,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.385615020973034,34.153995802652503,12567,24421,3,1,2006-05-01T00:00:00.000Z,2,270,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.385515201488076,34.153932246169894,12568,24422,3,1,2006-05-01T00:00:00.000Z,2,180,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.38787844415242,34.159488471811301,12569,24423,3,1,2006-05-01T00:00:00.000Z,2,270,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.389985754151965,34.161184903852345,12570,24424,3,1,2006-05-01T00:00:00.000Z,2,180,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.389896143579591,34.161255995956658,12571,24425,3,1,2006-05-01T00:00:00.000Z,2,90,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.389986174402907,34.161346051375666,12572,24426,3,1,2006-05-01T00:00:00.000Z,2,0,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.258541706844156,33.949290214719767,12573,24427,3,1,2006-05-01T00:00:00.000Z,4,90,0,1,Colden Av,Wadsworth Av,White Uncontrolled School Crosswalk,White Uncontrolled School Crosswalk
-118.378982700666683,34.145056858169582,12574,24428,3,1,2006-05-01T00:00:00.000Z,4,0,0,1,Tujunga Av,Aqua Visat St,White Uncontrolled School Crosswalk,White Uncontrolled School Crosswalk
-118.335302323399347,34.018226120612887,12575,24429,1,1,2006-05-01T00:00:00.000Z,1,270,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.216462687428503,34.083855983897067,12576,24430,1,1,2006-05-01T00:00:00.000Z,2,0,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.21638466925053,34.083756692041931,12577,24431,1,1,2006-05-01T00:00:00.000Z,2,90,0,1, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.240357660695977,34.118548686501725,12578,24432,3,1,2006-05-01T00:00:00.000Z,2,135,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.239491919972252,34.11699514135578,12579,24433,3,1,2006-05-01T00:00:00.000Z,2,45,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.239515172046239,34.116862890096378,12580,24434,3,1,2006-05-01T00:00:00.000Z,2,135,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.239735815507643,34.116822198309556,12581,24435,3,1,2006-05-01T00:00:00.000Z,2,180,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.239865007447051,34.116933527308561,12582,24436,3,1,2006-05-01T00:00:00.000Z,2,270,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.254484489565442,34.081141974709752,12583,24437,1,1,2006-05-01T00:00:00.000Z,2,45,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.281943177552449,34.095907237858938,12584,24438,3,1,2006-05-01T00:00:00.000Z,2,0,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.279763813981774,34.095897965699017,12585,24439,3,1,2006-05-01T00:00:00.000Z,2,0,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.283043080632694,34.098077449055225,12586,24440,1,1,2006-05-01T00:00:00.000Z,2,180,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.281947124454419,34.098080025794843,12587,24441,3,1,2006-05-01T00:00:00.000Z,2,180,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.280734622386532,34.098179810638548,12588,24442,3,1,2006-05-01T00:00:00.000Z,2,270,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.278589877870843,34.105534245348416,12589,24443,1,1,2006-05-01T00:00:00.000Z,1,0,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.278679525746441,34.105446407852114,12590,24444,1,1,2006-05-01T00:00:00.000Z,1,270,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.27743017792703,34.090842995959093,12591,24445,1,1,2006-05-01T00:00:00.000Z,2,135,0,1, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.277985429898806,34.092035632412106,12592,24446,1,1,2006-05-01T00:00:00.000Z,2,135,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.27767057621648,34.090623428164029,12593,24447,1,1,2006-05-01T00:00:00.000Z,2,45,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.271295723149464,34.109011372569206,12594,24448,1,1,2006-05-01T00:00:00.000Z,4,45,0,0,Hyperion Ave (Island),Rowena Ave,White Uncontrolled Pedestrian Crosswalk,White Uncontrolled Pedestrian Crosswalk
-118.289313180000818,34.093380117060946,12595,24449,3,1,2006-05-01T00:00:00.000Z,2,180,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.289223937989519,34.093461474968784,12596,24450,3,1,2006-05-01T00:00:00.000Z,2,90,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.288717624601261,34.093548161127366,12597,24451,3,1,2006-05-01T00:00:00.000Z,2,0,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.28780510563044,34.093559699752205,12598,24452,3,1,2006-05-01T00:00:00.000Z,2,0,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.287803299642121,34.093385702853546,12599,24453,3,1,2006-05-01T00:00:00.000Z,2,180,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.287905283546053,34.093467481316807,12600,24454,3,1,2006-05-01T00:00:00.000Z,2,270,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.287778477829065,34.090975142357692,12601,24455,3,1,2006-05-01T00:00:00.000Z,2,0,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.28849257021227,34.098032712245079,12602,24456,1,1,2006-05-01T00:00:00.000Z,2,180,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.284687354384758,34.090974276944422,12603,24457,1,1,2006-05-01T00:00:00.000Z,2,0,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.284500944698934,34.091256613513863,12604,24458,1,1,2006-05-01T00:00:00.000Z,2,315,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.289205209369385,34.081862392589905,12605,24459,3,1,2006-05-01T00:00:00.000Z,2,0,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.289108749769511,34.081779599565813,12606,24460,3,1,2006-05-01T00:00:00.000Z,2,90,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.288015563569687,34.0818420959829,12607,24461,3,1,2006-05-01T00:00:00.000Z,2,0,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.288085164495953,34.081779816259271,12608,24462,3,1,2006-05-01T00:00:00.000Z,2,270,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.284548293040018,34.081780523218079,12609,24463,3,1,2006-05-01T00:00:00.000Z,2,270,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.289213558010033,34.089741301310234,12610,24464,3,1,2006-05-01T00:00:00.000Z,2,90,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.289287031957301,34.08967495381993,12611,24465,3,1,2006-05-01T00:00:00.000Z,2,180,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.289363724839532,34.089741936135724,12612,24466,3,1,2006-05-01T00:00:00.000Z,2,270,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.289277122017026,34.088788255426721,12613,24467,3,1,2006-05-01T00:00:00.000Z,2,0,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.289201667116544,34.08872460306268,12614,24468,3,1,2006-05-01T00:00:00.000Z,2,90,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.289275655329931,34.088658073140657,12615,24469,3,1,2006-05-01T00:00:00.000Z,2,180,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.284523509014363,34.088641839649632,12616,24470,1,1,2006-05-01T00:00:00.000Z,2,180,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.276286407795297,34.088816746683825,12617,24471,3,1,2006-05-01T00:00:00.000Z,2,45,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.2728005780438,34.075423888473154,12618,24472,1,1,2006-05-01T00:00:00.000Z,2,225,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
